uuid,level,name,std1
13-47b3050d136de1da02b092f7181f890f,13,ll_dc_proc_enc_pause_enc_rsp_sent_slave,36
13-47fca4e97f08c3a78da5c398d85d80d4,13,dm_q_in_ctrl_consumer_select,12
13-4810aa97af96713b900ffe8565efcba2,13,m_trx_radio_off_callback,20
13-481670b3561ff5f20d1d235e3966057f,13,m_subrating_reject_req_func,4
13-488f0419bc0e3692074334946cb2a503,13,ll_util_init_slave_conn,168
13-48924329877e89b55802171ba1592d0d,13,sx_pk_count_curve_params,48
13-48e01d26e285fdad275454a2a15027ad,13,hal_aar_configure,100
13-4903517385bac9712297b86e6179910b,13,m_rac_reset,16
13-4925621bbdf2e2478989cc683014900f,13,hal_rcs_set_crc_init_value,12
13-495e51839c311a3905da91b8ec06c94d,13,dm_q_in_ctrl_get_head_buffer,36
13-497582612b79275be01200fc71c060d6,13,dm_q_delete,32
13-49c9ed1c206b7f74f617e1fb70faa494,13,m_next_conn_event_request,1340
13-49fcb44f3f431b620a16fa211e144c00,13,ll_address_set,48
13-4a174453d442f739e1d65f66cf4cabda,13,ll_prand_init,52
13-4a39115354d856a821ff13cff5499569,13,m_irk_pair_index_get,40
13-4ad11ca2d9548bfd5df0ab1afe101f1b,13,ll_event_get,36
13-4afe745e36b2f42eb0f1755e3fc97c35,13,ll_adv_channel_count_configure,34
13-4b23ca0bca3f36c0b34194347ac9d3ef,13,m_conn_params_check,164
13-4b3b025e1fc2a8f3a7d535fedcece1f8,13,ll_ctrl_cmd_nrf_set_data_length,4
13-4bad7a6401e781b067bb23360f2a14dc,13,sdc_hci_cmd_vs_zephyr_read_static_addresses,72
13-4bcb67ff74d3cc4b0ff26f19103f84aa,13,m_context_type_adv_cfg_get,36
13-4d2f3edd9523a7cb637666fa4169c84a,13,ll_trx_acl_init,56
13-4d54585a3d1fb91397dc465c61317b12,13,mm_context_release,72
13-4de13b85a03efca1c0ea404a96afe30a,13,ll_init,44
13-4e04a2b0ea3fa8f6bd4b6a9d39b82412,13,ll_ctrl_cmd_le_set_phy,86
13-4e1c9605e3c6288ca1ff107e27f4da90,13,cracen_interrupts_init,40
13-4e48bde1aefffedad8977e8ffdb45bdd,13,m_slave_conn_reset,4
13-4e4fb82681f7cd3db12ecb91d699487f,13,ll_dc_proc_ping_authenticated_timer_update,56
13-4e690e17b8e5cc1f4e1b0ec91ee87a59,13,m_handle_to_index,58
13-4ea42957ef9ee017f20bd13aac6d8254,13,ll_event_host_event_signal,12
13-4eb86bc109e089aa58960fce57cbe59b,13,m_process_connect_ind_func,4
13-4f0ac55739b9a8beb5d92f28ca9bcc0c,13,m_fp_list_execute,16
13-4f22ba7b5d42ca7f3f12d71ce804dfc1,13,sdc_hci_cmd_vs_zephyr_write_bd_addr,4
13-4f6b9cbfdb84a80786182b0afb88850f,13,dm_q_reset,32
13-4f81506fab4b8c0ec07847895833c7f4,13,hal_cs_antenna_switch_cb_enabled,16
13-50105760e8d5a12f60d34607888a921e,13,ll_privacy_rpa_pair_refresh,200
13-501cf09f6488d65b3190584d2ef1adec,13,hci_data_encode,112
13-50b3079e6c5dabd4e94988579bd7bda0,13,m_adv_radio_off_callback_common,44
13-50db36e3080ad69a43f024c90ac17e67,13,dm_q_init,4
13-50e3390154a5f071db315c73020338d4,13,sdc_hci_cmd_le_rand,4
13-5160968977efd4149d98304fdfcee48f,13,ll_pdu_ac_set_receiver_address,14
13-519d0c6109803bcf9ec7ff8e69397e44,13,ll_adv_start,2
13-51a8add21f8cc1508a7a681d2dddf9da,13,hci_event_mask_le_set,16
13-51f07bbcf76d88565b5acfd4928ec136,13,sdc_hci_cmd_le_read_resolving_list_size,4
13-5210ae0a3fe265fac74b36fadceff664,13,rand_prio_low_vector_get_blocking,12
13-521b00a7e78f91710cef8b8c9afa167c,13,m_mm_pawr_buf_adv_init,4
13-52bc2d9bd8787b63edc2ebab5de5e0a2,13,m_adv_estimated_max_nonconn_event_length_us,6
13-53156c794192dd6519d82728ef2b929e,13,ll_util_hal_phy_to_hal_ccm_datarate,32
13-5331ab060a0b149625fa83bd7bbca998,13,ll_dlm_lcp_support_get,12
13-536aee9f4b196f40202a952e9aa9afb6,13,m_data_length_resources_get,126
13-537d4fecd8d42c3d967d980d61083976,13,ll_anchor_point_report_generate,132
13-5381d1a58cfe50698c7b2e2ce9518e7b,13,sdc_init,184
13-53a3c261f6bf83df90bf2cdefd32236a,13,m_callback_ll_dc_proc_cs_rsp_set,4
13-53b5f4bbbad5eae458c7d9aa9d90991f,13,m_power_control_reject_rx_handler_slave_func,4
13-53cda56407cff3281872728d557376e3,13,m_dlm_changed_event_populate,50
13-5423fb6b5506523153e11ff3424253b6,13,ll_dc_proc_shorter_conn_int_limits_reset,24
13-54abcf763aa21f89e6d1cf92e45086f0,13,m_callback_ll_dc_proc_cs_sec_req_set,4
13-5519abcfb53df8bb4e267fb2a3bd8903,13,mm_context_type_is_supported,20
13-554fe67a6b4b1bd7fd073d7aa298212d,13,ll_ctrl_legacy_adv_context_get,52
13-5669f13b118d6eadb8758e5a164cd183,13,ll_reset,60
13-568d472680f39d182a470df4349f6d55,13,m_generate_data_buffer_overflow_event,10
13-576b36ad8875b94062bcf10af45b5386,13,sx_pk_list_ecc_inslots,210
13-58698462fea0f4bc0dfcc0a98b6df7cc,13,ll_dc_proc_conn_update_event_complete_populate,32
13-5886fb95ea4f02db91500da11a74a2b1,13,cracen_isr_handler,104
13-59038a691b1ef7bf0c03f99ec5af15fd,13,m_packet_activity,12
13-590949f79777c9a10e217b8f9aca2c81,13,sdc_hci_cmd_vs_zephyr_read_chip_temp,44
13-595dd4df47fe259137c9fedddcc4a2d4,13,m_primary_channel_count_get,18
13-59d33e49725d81fa126e416d35ffd6f5,13,ll_pdu_dc_set_custom_ctrl,28
13-59f298df4c5f95b08249dabceb1ace09,13,m_sync_transfer_context_create,4
13-5a1dfc77af2bd153edf81676809d0fc9,13,ll_pdu_dc_cmr_chm_get,10
13-5a42d2066642204912d3f3bad564c393,13,mm_ring_buff_fragment_enqueue,126
13-5b1085860a3f7e420f0d651d4aecddfa,13,ll_ctrl_cmd_le_set_scan_response_data,42
13-5baafc1343a63b88fecb0599f55cca7f,13,ll_ctrl_le_2m_phy_enable,6
13-5bc220d51e79f5ba673d2695c30ac576,13,ll_scan_sync_in_progress,34
13-5ce86725604df6ac29999c54c4b5fbb9,13,ll_adv_event_continue_callback,36
13-5cefca15a16044575ed8e09b93d93d47,13,m_adv_reset,32
13-5cf7dd2122cb69dff094061096bb619e,13,hal_rcs_chip_enable_now,208
13-5d44dcda813b24bcee43a2b82b301db4,13,sdc_hci_cmd_le_set_scan_response_data,4
13-5d4caff2974964cd54bc3c06f7e9e2ea,13,mm_adv_buf_init_pool,88
13-5d574e799f1dcef1ffd6e25a4adfec66,13,ll_event_complex_non_updateable_enqueue,6
13-5d623ef891f264264ae55e6de084da98,13,ll_sched_master_conn_evt_ext_set,12
13-5da404bdad914ab4f5a377c61808f203,13,ll_dc_proc_enc_rcvd_pause_enc_req_proc,78
13-5db09324133d7d49dc18c6b7e425d657,13,ll_pdu_ac_set_ai_data,30
13-5e4579bd3ed1ba2b890938fc21d21b4d,13,ll_util_zero_check,24
13-5e47bdee1ea679296fadf7262eadef2c,13,ll_ctrl_cmd_reset,10
13-5e6f5b6ecebe0ddec8ad120728c71ed0,13,mm_pdu_alloc,124
13-5e98023bc6cae943b9312984fc7ff7e4,13,sdc_support_phy_update_peripheral,28
13-5eb663e990490e1328ffb55d28c5d6fe,13,m_slave_phy_change,172
13-5ec5d0ef9d47d1a450ec397a4b594136,13,ll_dc_proc_data_len_upd_req_sent,26
13-6089d41b5c0fcb5ac9cb8f241d751b30,13,ll_adv_is_fast_reconnect,12
13-60a3b014bf49ea45452390a3cfaa1718,13,ll_ctrl_cmd_le_write_suggested_def_data_length,48
13-60b698402899ddc6d0ea77194451765e,13,ll_adv_is_adv_data_supported,14
13-610d7d4ef0bb76d82f876ad61eb13bb3,13,ll_adv_primary_timings_legacy_max_dir_channel_event_length_us_get,6
13-61a121160108d7f6b8ce6829aac8b2eb,13,m_channel_map,5
13-61c5746f98480268454fbcc35c44bbfb,13,m_ll_periodic_adv_report_init,4
13-6207b450cfe5372eb1301774b483a9db,13,ll_dc_proc_acl_terminate_ind_sent,20
13-623ab79a4f24c06bbaeaa9c3f8ad7ebe,13,ll_prand_prio_low_get,48
13-639b9f9eed31e0830cd12ccb508b1a6b,13,ll_slave_data_length_proc_enable,24
13-63f6d37c4bc62803ae225cf09ea8bf44,13,m_first_packet_hcto_us_get,50
13-6417f91c77257548ab32240446dca86b,13,ll_slave_init,14
13-6445a67ab97bd19f2a91b58574174bf2,13,ll_dc_proc_channel_map_update_chm_req_rcvd_slave,88
13-6469eeaf19ea0c222f143e7daa852aa8,13,ll_ctrl_cmd_le_add_device_to_resolving_list,70
13-649c9e3d2fabbee98cb1185ca65b24b8,13,hal_rcs_last_rx_start_time_us_get,48
13-64abda1344c2bfddcf31b9d8985b0236,13,___HAL_RCS_RADIO_TX_END_TO_CARRIER_NS,10
13-6500e2c4f053904bb2ceeb6d68ef764d,13,ll_pdu_dc_set_max_rx_octets,8
13-65c4206fcb44d87c7ce726a8220eac04,13,sx_pk_write_curve,80
13-6635a391327a446ce518afcb41a2b511,13,m_rem_slave_callback,560
13-667019187e8fa2767ca071a6df3bc416,13,ll_slave_setup_link_event,112
13-66947039d9a9133e442fcc89c5ceddc6,13,m_btle_to_hal_rf_channel,34
13-66a67c4731c8ca61ba3b11b7b84c3f33,13,ll_sched_peripheral_reset,148
13-66e1037fc13b68e694fa4de9349b3ebe,13,ll_privacy_timeout_get,12
13-6851a1ac20abde0622ef1b72cb1dc05c,13,hal_rcs_rssi_sample_get,24
13-685aa7f88434fa28263ddd965fc0e69a,13,m_are_phys_supported,26
13-688151b51fdffdadc9ca97ffd24cd63d,13,sdc_hci_cmd_le_read_adv_physical_channel_tx_power,4
13-68ac723bf2ac612ca1f85a8775f62dc5,13,m_cis_connection_accept_timeout_handle_func,4
13-6a5eb215dc803c7120a300de42f1bcb3,13,sdc_hci_cmd_le_read_suggested_default_data_length,4
13-6ab748c6686cbb6e660320fb53b5fba7,13,ll_event_controller_error,36
13-6aed00fe1e5fbb679373a31b928c8d4e,13,ll_dc_proc_feat_exchange_rsp_set,52
13-6aff856cc19c72d1d13ab7284a84e217,13,ll_sw_fal_search,20
13-6b824031e832752b89c5e94e40e5cf00,13,mp_rssi_average_compute_and_check,4
13-6b8fb30e1d64dd7129c40b267f18cadc,13,ll_dc_proc_engine_data_length_proc_slave_enable,40
13-6c5e8387bbbdfa593956d4998b59c4dc,13,sdc_hci_cmd_vs_set_adv_randomness,4
13-6c989060be5e5d94f80a7e4a212a45ff,13,ll_pdu_dc_cur_timeout_set,8
13-6cfaee7479f1680cedceb35c52004d21,13,ll_ctrl_slave_context_init,256
13-6d0ddb01e8c05c9e188b1afefeab1bcc,13,m_dlu_rsp_length_changed,88
13-6d6794f0300fb45c4ebf95ce9b09f887,13,m_sync_transfer_request_handle,4
13-6da920faf70d6b63656abd45f7b44302,13,sdc_hci_cmd_vs_set_role_priority,4
13-6e0952d6193e9662960e305e292d6c08,13,ll_dc_proc_ver_exchange_complete_event_populate,30
13-6e5e40d70d773a29ef3041027b3c1572,13,ll_ctrl_cmd_nrf_set_conn_cfg,44
13-6ec5fe6d64666f022230311e08203cbd,13,sdc_hci_cmd_le_read_max_data_length,4
13-6f43600db7f6bc26fb6a3f0b6eeff5ef,13,m_reserved_time_in_iso_interval_us,4
13-6f59394692edef657cdfa2da3565df0a,13,m_process_connect_ind,300
13-6f8af3a3ab245a5b1c8f4ef93106cad4,13,ll_event_init,40
13-6fb93655d1874b63958f0e6ee795b2e0,13,ll_dc_proc_reject_data_set,12
13-70106d0d821513f45702b7d25664ab7c,13,errno,4
13-702eee89816cbf716607bd85f472d06a,13,m_links_reset,40
13-70415adf7827db6199f97e875b4a3864,13,mm_adv_buf_has_new_srsp_data,68
13-704961990e0bbb6142e98e98395bb7d3,13,hci_data_packet_put,22
13-7067a61ea58396a6030ffb57fab5500d,13,m_dlm_request_event_populate,152
13-707c42da338f0abb9f44c5a90f4118a8,13,m_slave_reject_common_handler,276
13-70888745718104ed3d23d6850004d8d4,13,ll_is_initialized,12
13-7135cffee71653a4c37748be14f9b47b,13,ll_clock_init,48
13-7135ed10bab86b23d882dabea237e44b,13,m_store_connect_ind_or_aux_connect_req_parameters,160
13-715e31299a63bb1573a538eb1b1e5a6c,13,ll_legacy_mode_get,12
13-716198bc9724be447d0c65c6dbe1ead7,13,mm_adv_buf_reserved_srsp_data_length,22
13-716954d82d6affc7c0d8652c09ba4587,13,m_write_adv_a_to_legacy_adv_pdu,36
13-7199fc65286b3f61b1de59a3479f36d6,13,ll_dc_proc_with_instant_active,38
13-71efa29e226a904d4647179ae98c6093,13,m_tx_power_split_cache,7
13-7211332ae109ba9a44def1a09f2dc97b,13,hal_rcs_packet_start_to_address_end_time_us,16
13-72118738755ccd7430af68fc49940f92,13,ll_privacy_uses_network_privacy,32
13-725c2ce72764841d21f5a605a188166e,13,hal_rcs_ifs_set,28
13-72ddbf6991082faf6407383340d6d428,13,m_chan_idx_to_freq_offset,40
13-7350cab4b1ebf96aa9445acd93e65dce,13,m_next_primary_channel_get,50
13-739dda45fd225ab5855cc09d81451477,13,m_rem_advertiser_callback,366
13-73bb80cb511318203483b9518c81f026,13,m_slave_event_close,2280
13-73d3a702db472629f27b06ac8f056476,13,strlen,16
13-7465e7c6e96e0d7d0a8c57a5e8b5163d,13,m_callback_ll_dc_proc_shorter_conn_int_conn_rate_req_set,4
13-74c4f0524d128570ded010b461cc811f,13,m_PERM,22
13-74d787f51d429fec485de5e71636097b,13,ll_pdu_dc_cmr_chm_set,10
13-752afd0df35b2ed59454ba82e3c434f9,13,m_slave_continue_callback,60
13-7579ed088987e9d0b672a751b0cdf512,13,cs_utils_cs_running,14
13-7598b078df9e1a7615c847eaed1c046d,13,ll_slave_link_event,288
13-75fbfd1edc7b25ef600de9643df9c16c,13,ll_adv_ext_adv_parameters_set,504
13-767bf85d31cabbaeb3b08505a7c6814d,13,ll_ctrl_slave_phy_update_proc_enable,4
13-76ff706fcc9193ca283291804e0bb4bf,13,ll_ctrl_cmd_next_nrf_conn_evt_count_get,34
13-7720314432616d5fb6158ce4b4da960a,13,ll_adv_data_length_supported_get,36
13-7783e33d40ddc041f1420d629eff493f,13,m_anchor_point_update_report_fields_populate,32
13-782cae11986ddc6f59df3feb55ad8a47,13,ll_dlm_init,68
13-78448770265d233b9ce9a6c9340a6ba6,13,m_acl_event_interface,16
13-78a7f67a413ea1028af3b9039c268bae,13,m_trx_hcto_callback,44
13-78f7f1d2d9aa9f562566f5e5bf456654,13,ll_anchor_point_report_reset,16
13-7955da5949e24001d7976189a3fd6058,13,m_hci_is_event_enabled,28
13-79676879e14c9ec00dea12c64d7ef6b5,13,ll_event_reset,4
13-796bc9be90b7da7f5119ee4948ef4480,13,slave_init_list_elem,8
13-79fc96f154553ec0f77965b96dfff3c6,13,m_slave_reset,24
13-7a593704da7e3ede45fc3225bed5ebc0,13,ll_ctrl_cmd_le_set_advertising_parameters,208
13-7a59d5c19f515e1db909c8d775242d4d,13,ll_dlm_remote_max_params_set,14
13-7ab136dad1b6875ddc7eb56e438b37a9,13,ll_adv_channel_map_set,4
13-7abe1559a3cf99e260388f2a5a9a5b62,13,m_adv_event_start_us,4
13-7ace30d2ecb84fc2d64d3e559136a2e4,13,m_links_init,36
13-7ba866d7649f1b8179d384cbc0547bf5,13,ll_adv_channel_reset,14
13-7c4300c07e9db61b560ab0a3232df7c5,13,ll_slave_destroy,74
13-7c71c60de5ea99a98a566d267cb3d43b,13,m_apply_cfg,76
13-7c7bb7c8477a01676d2f6f9c7546d641,13,antenna_path_permutations,24
13-7cdd733274ce730d97e3d5e2b3260b90,13,sdc_hci_cmd_cb_reset_complete_callback_set,12
13-7cf269134e3fef81e9077331a1f10571,13,m_le_event_mask,8
13-7d456d7d0027c0657f407be2b5f791e8,13,m_adv_state_func_tables_legacy,24
13-7d55401f21bb8add145cd216ae7666b8,13,ll_sched_appended_get,24
13-7d62c839efe1e3437e13c024a3cce86b,13,ll_privacy_mode_set,68
13-7d9886f48627d69e8315469007b77494,13,m_adv_ds_on_state_send_primary_legacy,72
13-7dc1d9ad01a7eb28a4200d483e30915d,13,m_extended_adv_event_length_us_get,608
13-7e0b37d487426347037fd5dd200a436c,13,ll_event_non_updateable_enqueue,36
13-7e2156b7119c043067153ca74bb7aa77,13,m_slave_connection_accept_timeout_us,4
13-7e230c278a047b169b7664fe038fa50b,13,ll_ctrl_cmd_le_set_resolvable_private_address_timeout,18
13-7e3bd70b5151ed4ba034735d146d4127,13,ll_dc_proc_phy_update_complete_event_populate,22
13-7ee669568b0696542486b149ad7ef37c,13,hal_rcs_set_rf_channel_index,12
13-7f8c81756c053d3c4d0f84f1649c25fb,13,m_slave_sca_reject_rx_handler_func,4
13-7fec8d7671f798814b46b94f281c8cf3,13,ll_address_get,48
13-7ff7df998f71fceec5e640ad433745de,13,sdc_hci_cmd_cb_read_authenticated_payload_timeout,4
13-804298ebeaf91b8fc3ef71301cb15dc3,13,sdc_support_dle_peripheral,28
13-805767f665bda7b74fb1974a7f9b0f3e,13,mm_ring_buff_size_get,38
13-80f957ea044898bd41d4655cf11b0fca,13,sx_pk_is_ik_cmd,10
13-80fd8f8488745cec32dc633ea75e880d,13,ll_adv_reset,44
13-811cb16509607a9b4bae641ffa19c8d6,13,sx_cmdma_release_hw,48
13-81ebe355af25696fab684e10e23ab053,13,m_slave_subrate_req_unknown_rsp_rx_handler_func,4
13-81ef90b66980c43ee33a8dc01e1ab869,13,hal_ccm_crypt_prepare,208
13-81fca0796c58bda320b7ac7a29f903fc,13,m_adv_dr_callbacks_legacy,4
13-8228eb0b0c3e38141a3bc4ab6f720015,13,hal_rcs_hcto_for_ifs_set,68
13-82338ebeb9838759243414279b13db50,13,ll_rssi_path_loss_monitoring_event_check_and_raise,16
13-82dad9484a41d0c53aa61bccb2d97eb5,13,mm_adv_buf_release_pool,6
13-8318cd66117c24f9a33316bb3082b774,13,m_event_mask,8
13-8398ebce5c28902a0dca836af30075f8,13,m_cis_action_on_acl_terminate,4
13-847f07adbcbc9419995c5938e9d051c5,13,ll_ctrl_reset,176
13-84d6ed06b5ca719e3b4a46bd60a0a021,13,sdc_hci_cmd_le_set_adv_enable,4
13-85155f106a40b8d52429136191755a01,13,ll_adv_is_adv_and_has_scan_rsp_data,28
13-856b87216fdd27628240074db4174f80,13,m_has_more_data,64
13-86ce5987e146fdf2cd0991fc4278f683,13,m_shorter_conn_int_event_raise_func,4
13-87e511cd426cc41e6f1e6226433490be,13,m_generate_scan_req_report_event,24
13-882a855b7cea5a3f0ed3df072c8b1b9c,13,ll_pdu_ac_ceapf_ext_header_field_offset_get,314
13-887c0d30881cb4a14430fa724e142c6b,13,mm_cs_step_size_update,52
13-8888946021a7b22054e4138c71ffa5a2,13,ll_dc_proc_phy_req_rcvd_slave,168
13-893ef3ad4630c2cf83f486ef5c790c57,13,ll_pdu_dc_ereq_ivm_get,6
13-893ffd6c65a6e1bbb54e2d5f1aa9e207,13,ll_dc_proc_rcvd_unknown_or_bad_control_pdu_slave_peer_init,34
13-894f5910150ceddfe26fc6ba62a64122,13,hal_rcs_configure,56
13-8964c5220cffc8cdb04e14dddbb93678,13,m_slave_rcvd_reject_ind_proc,120
13-89dc4959287efa54100e329922e9bec7,13,ll_dc_proc_data_len_upd_rsp_rcvd_slave,46
13-89e019565feaf26e53ba1823900f0e4c,13,ll_ctrl_cmd_le_set_advertising_data,42
13-8a2b2eb557ee005471df6badabe58ea9,13,m_event_encryption_key_refresh_complete_populate,20
13-8a649f0c0104a0b14d8338486cd7de7e,13,mm_alloc_init,64
13-8a69cc74c25d89a63853ee16bedefdac,13,ll_privacy_reset,32
13-8b80fc72ecfcc381c04ffeeec7bbae1e,13,ll_event_generic_non_updateable_enqueue,6
13-8b96147458b148033515f0b6177e7048,13,mm_adv_buf_max_size,48
13-8b9ec7b5fc6584187a87d1cc36733a14,13,mm_ring_buff_frame_enqueue,56
13-8c3c4cb5331a457c9abfc8d0850d84dc,13,sdc_support_le_2m_phy,28
13-8c58cb58e2c8ce366eed84530a9a3aa0,13,m_cis_terminate_ind_acked_func,4
13-8c5a4517c0927355a5214aa96dc0e938,13,ll_cs_local_capabilities_update,56
13-8c891d1d45dfdee521ee427923633f52,13,sdc_hci_cmd_le_read_phy,4
13-8ca0b7719e29f2195ee93c6123513bdd,13,mm_ring_buff_size_fetch,24
13-8ceebd194353361c6543df615fd9313b,13,hal_rcs_last_end_time_us_get,16
13-8cf6a07b423782a21f83b2fbbce899bd,13,m_build_scan_report,116
13-8d42a4cca962193180035f5ae1d29e52,13,m_callback_ll_dc_proc_cs_capabilities_rsp_set,4
13-8d491ed50223f4c719f78a7206dd708d,13,m_slave_append_prio_high,80
13-8db8c18ecdb70fbc89396fa56bc940b0,13,m_is_in_connection,16
13-8dd74dc174bbf4f9b32e0c834f830c40,13,CMD_ECC_PTMUL,20
13-8df4b7a7c7bd662ea2970acdc2ceda62,13,hci_event_le_is_enabled,40
13-8e4442fb0d70606f3e70c2bd8ee4dac1,13,m_ctrl_pkt_rcvd_cb_table_slave,264
13-8e60afde4499e618fe47cc79be37dd04,13,ll_adv_support_connect_req,44
13-8ed7b3c7cdc60a5cce7f1da2f1bb6a4c,13,strcpy,16
13-8f53581948969bf7ee017d554354c615,13,ll_adv_init,44
13-8f559f3c23e25a072cad9be049962083,13,m_bool_array_false_count,26
13-90c97ad93bec074ce0a8f3610162ea29,13,m_trx_ds_callback,216
13-911849fc794a4cbae17cba2ca5d6f17d,13,mm_context_new,112
13-911d2b678d915de9685bfb90ec6542e9,13,cracen_irq_event_for_pke,4
13-916af099fb31f40f2ff6625d916f6c87,13,sdc_hci_cmd_le_read_filter_accept_list_size,4
13-91bab6b184f35782bb25cd898d2d462b,13,m_adv_running_get,42
13-91bbb4fe604129844f187a3c3f07c7e7,13,ll_phy_convert_btle_mask_to_hal_rcs_phy,22
13-92026dbc4ac7810be7425d791fc9d58c,13,ll_sw_fal_init,36
13-921440b41839024f0126dfd0684505c2,13,sdc_hci_cmd_le_read_transmit_power,4
13-92e8fc58f5b51c5c4d5f18d20e1c9a79,13,ll_util_link_config_output_power_set,20
13-92eb619272fb5ac1b259e62e5ea0ee4f,13,hci_ev_encode,1376
13-92eef30d704f8c56eb40ad735c3943ca,13,sdc_hci_cmd_vs_zephyr_read_key_hierarchy_roots,58
13-939d25d56ab372c5541c1b1ec69d40d0,13,ll_event_deferred_work_non_updateable_enqueue,6
13-93a40b36cec143586489ec6d15a40332,13,m_slave_enqueue_ctrl_pkt,88
13-93a4d02fdeb8b6ce590b44d250cbb22d,13,m_trx_slowest_phy_select,32
13-93f144e3525652dbe48f4d6612593621,13,m_periodic_sync_rsp_on_disconnect,4
13-940365a542de83f4207e6719a3796578,13,ll_trx_acl_pv_new_pkt_recombine_and_enqueue,204
13-943f2b3f3b849ef2f0eb859b3bdffaf5,13,hal_aar_status_get,52
13-94497bfc5a5842a3fa6f00c7997ded53,13,hal_rcs_set_s1_to_payload_nrf54_workaround_nonencrypted,12
13-951f81b12d378c09adce92b0044b7d4c,13,SX_PK_CMD_ECC_PTONCURVE,4
13-953f8acb0017e878189fb5950b1b28e4,13,ll_sched_adv_append,344
13-9558000640e39532748117a8650b6095,13,isoal_rx_sdu_pool_set,12
13-9570a7e1e4a6c0301a0d6c118d7ac17f,13,ll_pdu_dc_set_cp,18
13-957b2da22df1772508123dae27be7455,13,ll_dc_proc_peer_ctrl_timer_start,32
13-959f60c222d3d0601905c936af6721d6,13,ll_sched_adv_set_max_random_on_enable,12
13-965d2a67d79f9a18c0da9254f20464ac,13,ll_dlm_max_supported_time_uncapped_us_get,20
13-96babb81587bf722e5b80b14d73b26df,13,params_x448,112
13-96d0c71f44df035126286215859868e3,13,hal_rcs_counter_values_on_isr_entry_get,24
13-96e7d5b3e7b5c4e45d31c30b1fce7e4f,13,ll_adv_report_init,36
13-973dbb411ec3d10f159c1b1182ac2e7b,13,ll_pdu_dc_ersp_ivs_set,4
13-9745097279098b6cba8e15666c9aa3c4,13,ll_trx_acl_start,76
13-97d89af2bc67e20c26c3774c7cde5020,13,ll_address_type_is_set,28
13-97fe62b48834e8baefd3a43a332aca9c,13,hal_rcs_tx_power_split_get,160
13-9805fbc34de1d9b39f786af1a6b2549f,13,m_ctrl_pkt_sent_cb_table_slave,264
13-984343fbe1c11611c316bec4d96288bc,13,m_trx_state_send_pkt_do_entry_and_activity,476
13-987e2c8f2669eb0193a756ee46ca2f44,13,hal_rcs_set_access_addr,20
13-994f280f02535521cb92b56aaa382405,13,m_slave_sent_unknown_rsp_proc,92
13-99f07fb4ea17c443473a57d45c73d950,13,sdc_hci_cmd_le_set_event_mask,10
13-9a53d0dc753eab54114bfd69e00b4bce,13,sdc_hci_cmd_le_long_term_key_request_negative_reply,8
13-9a55ccefcefcdb035cb4e53453d745e8,13,ll_adv_event_close,4
13-9a8e408dda5e10ebdfc5e88ce1ba6800,13,hal_rcs_private_radio_enable_delay_rxtx_calc,22
13-9ace95c0a6d7fe19bfc6ffade75e40a7,13,m_apply_rf_channel_idx,36
13-9b5cc0de17fd599c5ea3299f90856a2f,13,ll_pdu_dc_set_control_type,60
13-9b722a0a4ea867da7362f5f425f33a18,13,ll_adv_context_destroy,10
13-9b9a72a5f3dc718a366c185199503334,13,ll_ctrl_cmd_nrf_set_max_periodic_adv_rsp_subevent_data_length,12
13-9c44856f8ff6881ff5b49b692c4cad9b,13,ll_pdu_ac_set_sender_address,14
13-9c75e6da9c0bff36b0b26bbe972d39d1,13,hal_rcs_hcto_enable_and_set_absolute,88
13-9ced5db8911b13bd405726b98ad86475,13,dm_q_in_ctrl_dequeue,48
13-9cf20d177b7ef210d0386358f9f34f83,13,hal_rcs_radio_start_absolute,40
13-9cf738eb7ee22ad1aa1f1264bca153af,13,hci_event_mask_page_2_set,16
13-9e0a636df00f5cbaa47e5acef3f465b9,13,m_adv_init,24
13-9e46af93d1ac2827ca0a8c8db7c84c1b,13,m_rssi,1
13-9e66669842ebd8ee4ec58c8520c0ab08,13,sdc_hci_cmd_le_add_device_to_resolving_list,4
13-9e76050cee37e924fc4e51e1951f2f3f,13,ll_ctrl_cmd_le_read_advertising_channel_tx_power,22
13-9ec478e144f2aa556000b420a11ca9d1,13,m_ll_adv_event_close,112
13-9f531f8b1f20944d54615b364f472cb5,13,__aeabi_ldiv0,2
13-9f5cb3184714c15de185959b98612902,13,hci_data_decode,40
13-9f89d0f97f516cbd26df6b4412b89c0d,13,m_cis_reject_rx_handler_func,4
13-9fda9cb44498e3684d330b3ec020f408,13,ll_dc_proc_phy_upd_req_sent,26
13-a008615d68046288a4d193cb0d6e633f,13,m_q_index_increment,68
13-a0314284f826b863dd9365cedcdaa625,13,ll_pdu_dc_ereq_ediv_set,6
13-a04625780e782d934ba01735c9537a5a,13,m_sync_transfer_destroy_sync_context,4
13-a0a03ad001f66d1e68d80469933a3a94,13,isoal_tx_hci_init,16
13-a0c949e24230b4d5501467377d12a9ba,13,ll_dc_proc_phy_request_event_raise,36
13-a0c963aadd69d39f4bf2cfea4dac672d,13,adv_init_list_elem,8
13-a0d2b27fa978a57fa565728c2c011346,13,m_rpa_generate,192
13-a112e6f13860146646a2b9426c1a8f34,13,ll_support_slave,56
13-a13a61c1c37b2286821afb95f9329a5e,13,hal_ccm_aar_mode_set,68
13-a13db3df64ea36725bc431ac0a55e3f4,13,ll_pdu_dc_set_llid,16
