uuid,level,name,std1,app1,app1(%),app2,app2(%),feat1,feat1(%),feat3,feat3(%),feat6,feat6(%),opt1,opt1(%),opt2,opt2(%),opt3,opt3(%)
02-5ee082f789e3dca713c6b57de87b0c62,2,z_prep_c,,,,968,,,,,,,,,,968,0,968,0
02-5f30dcffa326d255b255ab4c2d4a6c39,2,__isr_table_entry__isr_wrapper_irq_162,,,,4,,,,,,,,,,,,4,0
02-5fa3fe7f21d245875b4c921b5b7fff52,2,psa_mac_finalize_alg_and_key_validation.constprop.0,,,,56,,,,,,,,,,56,0,56,0
02-5fa4c2e310d73360beda70af0bd62972,2,__isr_table_entry__isr_wrapper_irq_354,,,,4,,,,,,,,,,,,4,0
02-5fbc4915e6b39f7766a422e51c53c211,2,smp_pairing_rsp,4,4,0.0,4,0.0,4,0.0,4,0.0,4,0.0,4,0.0,4,0.0,4,0.0
02-5fe47dcc0f50eca15564d268ecc22a78,2,__init_mbedtls_heap_init,,,,8,,,,,,,,,,8,0,8,0
02-6012852e3192e3b20f950b7e886ffd69,2,__isr_table_entry__isr_wrapper_irq_174,,,,4,,,,,,,,,,,,4,0
02-605c98724800a4622436d319bb01ccba,2,zms_ate_valid_different_sector.constprop.0,,,,30,,,,,,,,,,30,0,30,0
02-606c511b26a0a043b1f1127bf4a620dc,2,set_provisioning_in_progress.lto_priv.0,,,,84,,,,,,,,,,84,0,84,0
02-60a14c96e463768269f0843a32172333,2,__isr_table_entry__isr_wrapper_irq_408,,,,4,,,,,,,,,,,,4,0
02-60ba093de4fa4d5ef9973720b85a1859,2,bt_settings_delete,,,,44,,,,,,,,,,44,0,44,0
02-60bdd8e1def75a6126160ca91a7abc3c,2,signal_poll_event,,,,164,,,,,,,,,,164,0,164,0
02-60ef67dfea903556003c71470b98e88c,2,__isr_table_entry_z_irq_spurious_irq_725,,,,8,,,,,,,,,,8,0,8,0
02-616d7f4ffd589c1afbc9983cd0ccfc1c,2,bt_hids_inp_rep_send_userdata.constprop.0,,,,292,,,,,,,,,,292,0,292,0
02-6182786963cf650c85f865432288dfd7,2,__isr_table_entry_z_irq_spurious_irq_595,,,,8,,,,,,,,,,8,0,8,0
02-619e1168644dd6a81efebfb855e51ba7,2,__isr_table_entry__isr_wrapper_irq_338,,,,4,,,,,,,,,,,,4,0
02-61ff542e551b1498909d5f14bb68c8f5,2,__init___device_dts_ord_126,,,,8,,,,,,,,,,8,0,8,0
02-620f6e55e0fddf08427545563620cfcc,2,buttons_scan_fn,,,,184,,,,,,,,,,184,0,184,0
02-6226f7cbe59e99a90b5cef6f94f966fd,2,sd,,,,8,,,,,,,,,,8,0,8,0
02-625ae50cfe0d05876926b0cd209514be,2,__isr_table_entry__isr_wrapper_irq_186,,,,4,,,,,,,,,,,,4,0
02-6268878b8087806d0f48c74ca89aa07e,2,arm_cmse_mpu_region_get,,,,18,,,,,,,,,,18,0,18,0
02-628eba3aae7157befd02f7c9ae227324,2,k_busy_wait.lto_priv.1,,,,,,,,,,,,,,36,,,
02-630fdcc5d3bc63990124c7d214f72b52,2,bt_buf_get_rx.constprop.0,,,,28,,,,,,,,,,28,0,28,0
02-6329b7c0f6d76519020197312014c7ba,2,net_buf_id,,,,32,,,,,,,,,,32,0,32,0
02-632c2a1787f1a3b984d577940254f4a6,2,process_pending_cmd.lto_priv.0,,,,172,,,,,,,,,,172,0,172,0
02-635309a1b6fffe6b38125111877aa5d7,2,spi_nor_pm_control,,,,416,,,,,,,,,,416,0,416,0
02-63c81ca662d410aaaf1b8892149cbee6,2,sys_heap_init,,,,176,,,,,,,,,,176,0,176,0
02-63cc61f6ebae8aa2dab46557cb66324b,2,latch_pending_read_and_check,,,,88,,,,,,,,,,88,0,88,0
02-63d2c9fcb1575ca1713481ece37b5c0b,2,sx_ba413_digest,,,,300,,,,,,,,,,300,0,300,0
02-63dcea84fdcbdf06bb0696b61eacdfba,2,__isr_table_entry_z_irq_spurious_irq_664,,,,8,,,,,,,,,,8,0,8,0
02-63e87ca8fa5bff4c61d8b59501da01c6,2,__isr_table_entry_z_irq_spurious_irq_597,,,,8,,,,,,,,,,8,0,8,0
02-63edc81bbeed1ad103f5a1c69bf73f43,2,atomic_and.lto_priv.2.lto_priv.0,,,,22,,,,,,,,,,,,,
02-63ef99316b9a208e2cb725a56c2be249,2,__isr_table_entry_z_irq_spurious_irq_575,,,,8,,,,,,,,,,8,0,8,0
02-63f07302530d0eeb26210b8d293ca571,2,cracen_release,,,,104,,,,,,,,,,104,0,104,0
02-6416798db91f4f203d903d2c3ea4f68a,2,queue_insert.constprop.0,,,,156,,,,,,,,,,156,0,156,0
02-641cc888340aaf55025f920d474a3e5c,2,__isr_table_entry__isr_wrapper_irq_84,,,,4,,,,,,,,,,,,4,0
02-642fcfc22bfbd16d414290caf895b295,2,mpsl_sleep_wfe_when_we_dont_expect_many_interruptions,4,4,0.0,4,0.0,4,0.0,4,0.0,4,0.0,4,0.0,4,0.0,4,0.0
02-64322f5f3ff7f9f717279e1b017a997e,2,stdout,,,,4,,,,4,0,4,0,,,,,4,0
02-64aacd8a7aecaafbfeb1a640d532432f,2,bt_tx_irq_raise,,,,12,,,,,,,,,,12,0,12,0
02-64b7321e472e0fe85ffaa978c2fd9b00,2,spi_nor_erase,,,,280,,,,,,,,,,280,0,280,0
02-64dd1ddeccccd9f4a6b9082d64adfabd,2,sx_pk_acquire_req,,,,84,,,,,,,,,,84,0,84,0
02-64f192a0566d688490ca2358f914df5c,2,k_work_submit_to_queue,,,,52,,,,,,,,,,52,0,52,0
02-65346bedfbf5a7eebdbf501bd959c30a,2,nrf_gpio_pin_port_decode.lto_priv.2,,,,,,,,,,,,,,,,32,
02-65506669bc8fef395feaad483c292704,2,__isr_table_entry_z_irq_spurious_irq_760,,,,8,,,,,,,,,,8,0,8,0
02-655336a423bc62ac248936b5f6d5b2f6,2,__isr_table_entry__isr_wrapper_irq_224,,,,4,,,,,,,,,,,,4,0
02-656a03078b36614e85161f96b5c00c55,2,hids_outp_rep_write,,,,140,,,,,,,,,,140,0,140,0
02-65cf4a2982e74173411aef770d5c31a4,2,cracen_acquire,,,,60,,,,,,,,,,60,0,60,0
02-65d5d113a65bfc91a258c948ddd0f3bb,2,atomic_get.lto_priv.7.lto_priv.0,,,,,,,,,,,,,,6,,,
02-65e93bda36d412004bea35658278b84d,2,__isr_table_entry__isr_wrapper_irq_12,,,,4,,,,,,,,,,,,4,0
02-660b3af0d37c78bae983a1cbd203c197,2,sxhashalg_sha2_224,32,32,0.0,32,0.0,32,0.0,32,0.0,32,0.0,32,0.0,32,0.0,32,0.0
02-661aec08e659adda7e52282959ac3c1e,2,nrf_rram_get_size,,,,16,,,,,,,,,,16,0,16,0
02-663637c68e087e7142f425232fa12abd,2,net_buf_destroy.lto_priv.1.lto_priv.0,,,,60,,,,,,,,,,,,60,0
02-664f722d6fce7176a6529171cbf2588e,2,zms_flash_erase_sector.lto_priv.0,,,,208,,,,,,,,,,208,0,208,0
02-666983806c954c7d380611d7555d02fb,2,ccc_load,,,,144,,,,,,,,,,144,0,144,0
02-670cd702e336af87c629e19a0cb51131,2,CMD_ECC_PTMUL.lto_priv.0,,,,20,,,,,,,,,,20,0,20,0
02-672bb157265be40c4b1f22e67a85735d,2,__isr_table_entry_z_irq_spurious_irq_726,,,,8,,,,,,,,,,8,0,8,0
02-67556d4ef061f61d24864753e20bacd7,2,spi_21z_config,,,,76,,,,,,,,,,76,0,76,0
02-676b69744b13b9a4e38499db2414fb88,2,port_offset.1,16,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0
02-67c249c4b6fa7e0a905de86e4bc29f1c,2,psa_import_key,,,,476,,,,,,,,,,476,0,476,0
02-67d495f920a24a0d8ddfe4c5317dea1c,2,read_vl_cb,,,,112,,,,,,,,,,112,0,112,0
02-681bde8e62db002e6da8e98294bd9ace,2,__isr_table_entry_z_irq_spurious_irq_568,,,,8,,,,,,,,,,8,0,8,0
02-684f7dad28ecd660e00147b4614ade5b,2,gpio_pin_set_dt.lto_priv.0.lto_priv.0,,,,,,,,,,,,,,,,40,
02-68926ec1d6c5dd9d6e8493ecb960350c,2,bt_smp_update_keys,,,,272,,,,,,,,,,272,0,272,0
02-68941c0a3003b335b2b78c60abc1698e,2,ops.0.lto_priv.0,,,,40,,,,,,,,,,40,0,40,0
02-68a56c3e2433272c86cbe6332db118d4,2,pages_layout.1,8,8,0.0,8,0.0,8,0.0,8,0.0,8,0.0,8,0.0,8,0.0,8,0.0
02-68b408fc3665e6cabaa4afd72c82db5d,2,db_hash_store,,,,32,,,,,,,,,,32,0,32,0
02-68c7780c1ba91c7a85bcaff157f1d1d6,2,__isr_table_entry__isr_wrapper_irq_334,,,,4,,,,,,,,,,,,4,0
02-68d4a105410431774e30ed817c5e0e63,2,blocking_start_callback,,,,6,,,,,,,,,,6,0,6,0
02-690fdc0e68da88ea239074ec50ca8880,2,__isr_table_entry_z_irq_spurious_irq_685,,,,8,,,,,,,,,,8,0,8,0
02-694f920375c97a7a6fc891957aba5454,2,hci_driver_api.lto_priv.0,,,,12,,,,,,,,,,12,0,12,0
02-69b00941ac53609d8fbab6e6026831aa,2,gpio_pin_set_dt.lto_priv.1.lto_priv.0,,,,40,,,,,,,,,,40,0,,
02-69b2186660f46abad9ff0249176ccc8f,2,hci_cmd_done.lto_priv.0,,,,200,,,,,,,,,,200,0,200,0
02-6a264612d8041bdb15c44ce896db9556,2,ready_thread.lto_priv.0,,,,144,,,,,,,,,,144,0,144,0
02-6a85e2b21d38518a652ef91c2803c72c,2,hids_boot_mouse_inp_rep_ccc_changed,,,,22,,,,,,,,,,22,0,22,0
02-6aa59f708739b27553f922e63b5e0464,2,z_impl_k_mutex_unlock,,,,132,,,,,,,,,,132,0,132,0
02-6aaf729ae9f3dee37015e24ec348a14d,2,db_hash_gen,,,,320,,,,,,,,,,320,0,320,0
02-6acb4cd4ad55f4eb93ea02404f003123,2,handlers.lto_priv.0,,,,112,,,,,,,,,,112,0,112,0
02-6ad03621be6914d07e8fe340eec835e3,2,z_att_fixed_chan,,,,12,,,,,,,,,,12,0,12,0
02-6b1be41f651c7e252605bc8e9af62a6a,2,sx_mac_hw_reserve,,,,176,,,,,,,,,,176,0,176,0
02-6b533ab5f958ba3f9ccd1a1fc8d11270,2,bt_addr_copy.lto_priv.2.lto_priv.0,,,,,,,,,,,,,,10,,,
02-6b63c967a0cdf13cea0e1caf2a58dcbe,2,phy_masks.1,3,3,0.0,,,3,0.0,3,0.0,3,0.0,,,3,0.0,,
02-6ba9d128a7a061a4fc13971104fa9076,2,m_lut.1,20,20,0.0,12,-40.0,20,0.0,20,0.0,20,0.0,,,20,0.0,,
02-6bbb130c25694027a894a6e116aea904,2,__isr_table_entry_z_irq_spurious_irq_543,,,,8,,,,,,,,,,8,0,8,0
02-6bc14ba3a43917405f98caa1e2634154,2,pin_in_use_by_te,,,,36,,,,,,,,,,36,0,36,0
02-6bc86902bb636f59c0d0d59b38c43f0a,2,__isr_table_entry_z_irq_spurious_irq_703,,,,8,,,,,,,,,,8,0,8,0
02-6bd3f28876cb021ad3cbf4810dfcf54c,2,__isr_table_entry__isr_wrapper_irq_180,,,,4,,,,,,,,,,,,4,0
02-6bf7ea269389380b6b884f862f892305,2,z_add_timeout,,,,244,,,,,,,,,,244,0,244,0
02-6c19b687a96227e94a0cab5302ab13c0,2,net_buf_destroy.lto_priv.2.lto_priv.0,,,,,,,,,,,,,,60,,,
02-6c1b272812796da3a10151629611b35e,2,zms_flash_ate_wrt,,,,50,,,,,,,,,,50,0,50,0
02-6c3b5f132ab269211f7784665b836767,2,bt_smp_recv,,,,140,,,,,,,,,,140,0,140,0
02-6c91b2c977f2c224bea8160449cc456e,2,smp_send_pairing_confirm,,,,124,,,,,,,,,,124,0,124,0
02-6d3aea915badbee49fb51f528bb61b81,2,statics_init,,,,44,,,,,,,,,,44,0,44,0
02-6d48d2c53d177ac045bd9b448e14a7ee,2,__isr_table_entry__isr_wrapper_irq_312,,,,4,,,,,,,,,,,,4,0
02-6d4f771adbd1591fe22c2880c1891de8,2,key_report_send.lto_priv.0,,,,244,,,,,,,,,,244,0,244,0
02-6d57f88beded4562c34a31388b3de556,2,sx_pk_wait,,,,100,,,,,,,,,,100,0,100,0
02-6d5fa34e98084c7bc0a8614c90c8d14d,2,__isr_table_entry_z_irq_spurious_irq_558,,,,8,,,,,,,,,,8,0,8,0
02-6d77c2d7d36ed65d89d93c83858631fe,2,debug_public_key,,,,64,,,,,,,,,,64,0,64,0
02-6da43579d8b9414ae6dea9e414b0cb59,2,conn_change,,,,16,,,,,,,,,,16,0,16,0
02-6dca26705df63d8b806cdbecbdebdb69,2,dis_svc,,,,8,,,,,,,,,,8,0,8,0
02-6deffb91794272d41a2797360a32e94f,2,k_mem_slab_alloc,,,,84,,,,,,,,,,84,0,84,0
02-6e43fe22830f8b83c7181b5dafe6c165,2,config.lto_priv.0,,,,16,,,,,,,,,,16,0,16,0
02-6e5ff2ba26bac55462d416b6a439f9a0,2,__isr_table_entry__isr_wrapper_irq_220,,,,4,,,,,,,,,,,,4,0
02-6eacbbad75ba7c565deb0b36637faa6c,2,transfer_next_chunk,,,,532,,,,,,,,,,532,0,532,0
02-6f027344d872cf6cbddc771cd38502d8,2,settings_zms_get_last_hash_ids.lto_priv.0,,,,176,,,,,,,,,,176,0,176,0
02-6f0a02dbd99f189c819a0b8d624d8e67,2,onoff_start.lto_priv.0,,,,68,,,,,,,,,,68,0,68,0
02-6f782478b38126a0d933eefc1debe7d0,2,__isr_table_entry__isr_wrapper_irq_124,,,,4,,,,,,,,,,,,4,0
02-6f7e8cc024f946f5a28e35deac10398d,2,spi_nor_read,,,,62,,,,,,,,,,62,0,62,0
02-70257f123cb718e7a4b86e7a5ab8a421,2,bt_conn_ctx_get,,,,54,,,,,,,,,,54,0,54,0
02-702baec9bfaa374158f25acb98994996,2,__isr_table_entry_z_irq_spurious_irq_561,,,,8,,,,,,,,,,8,0,8,0
02-704622b73d05a60b8c15a6939cb873e1,2,get_data.lto_priv.1,,,,36,,,,,,,,,,,,,
02-7055f2cf46b00e667b36d755007e2e55,2,atomic_clear_bit.lto_priv.1,,,,,,,,,,,,,,,,20,
02-706edababee059c66e44c62c94180636,2,atomic_set_bit_to.lto_priv.0.lto_priv.0,,,,34,,,,,,,,,,34,0,,
02-7071210d6d892d2ad74c8c6fa9bea9fd,2,__isr_table_entry_z_irq_spurious_irq_776,,,,8,,,,,,,,,,8,0,8,0
02-70b8d07a1ca1e9c3d7165f5253081793,2,_psa_crypto_init,,,,30,,,,,,,,,,30,0,30,0
02-70c8c945cef74cb3d0e24913d3827685,2,z_setup_new_thread.constprop.0,,,,208,,,,,,,,,,208,0,208,0
02-70ce1e66d7e5c0b4b429d37d52d4fc66,2,__isr_table_entry__isr_wrapper_irq_434,,,,4,,,,,,,,,,,,4,0
02-716af30655f8f3d9b32750dca746ddfb,2,memset,16,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0
02-718238efcb42b3c11f24f02743fe39c0,2,cracen_prepare_ik_key,,,,176,,,,,,,,,,176,0,176,0
02-71948a534eca54f72dc0c8676cf68aff,2,__isr_table_entry_z_irq_spurious_irq_709,,,,8,,,,,,,,,,8,0,8,0
02-71e77e6a751db2f5316991fc8f4612dc,2,__isr_table_entry__isr_wrapper_irq_470,,,,4,,,,,,,,,,,,4,0
02-7205de59f0d8fddd645d04a5ac56f266,2,bt_keys_show_sniffer_info,,,,44,,,,,,,,,,44,0,44,0
02-7218457269f191ef38c46d4daaa1f689,2,verify_header,,,,64,,,,,,,,,,64,0,64,0
02-7218f5cf2ca5fd6b91ac387696d8ae41,2,nrfx_spim_21_irq_handler,,,,16,,,,,,,,,,16,0,16,0
02-723e401c177296754870692fd68dfd27,2,gpio_pin_configure_dt.lto_priv.1,,,,62,,,,,,,,,,62,0,62,0
02-7255b20cae6f31fb0fc489eed522ba5a,2,bt_gatt_notify_cb,,,,224,,,,,,,,,,224,0,224,0
02-72c575854e41457a77a8e55f503815b3,2,__isr_table_entry__isr_wrapper_irq_42,,,,4,,,,,,,,,,,,4,0
02-72cc585d5fb550cb65fd4b944a128048,2,bt_hci_le_enh_conn_complete,,,,720,,,,,,,,,,716,0,716,0
02-72d4bd12d6ca07360602e0d6cbc8dc4b,2,memcpy,,,,,,26,,,,,,,,26,0,,
02-72e4df0dab218908aa61117ec59b86fc,2,flash_area_open,,,,52,,,,,,,,,,52,0,52,0
02-736a996f94a8f39fb03a85ecd0483d52,2,__isr_table_entry_z_irq_spurious_irq_742,,,,8,,,,,,,,,,8,0,8,0
02-7370105fb9668d99d727ef7f08884b46,2,sys_slist_append.lto_priv.4.lto_priv.0,,,,,,,,,,,,,,20,,,
02-7379b8c071d0f1387a5d17ccb2f66fcb,2,le_fixed_chan,,,,12,,,,,,,,,,12,0,12,0
02-73b8510212754a8815a79a38b95dc7c9,2,smp_send_pairing_random,,,,60,,,,,,,,,,60,0,60,0
02-73ba993f5c42e926f2c9480253e2ae85,2,__isr_table_entry_z_irq_spurious_irq_766,,,,8,,,,,,,,,,8,0,8,0
02-73bb1902066aca294c85cd3f1f037e1a,2,__isr_table_entry_z_irq_spurious_irq_779,,,,8,,,,,,,,,,8,0,8,0
02-73d3a702db472629f27b06ac8f056476,2,strlen,,,,16,,,,,,,,16,0,,,16,0
02-74419285a6ad1018456ddae52cd80bab,2,__isr_table_entry__isr_wrapper_irq_522,,,,4,,,,,,,,,,,,4,0
02-746564e2f589948b0b1a5a1f3bfa4bbc,2,__isr_table_entry_z_irq_spurious_irq_755,,,,8,,,,,,,,,,8,0,8,0
02-746f507d7cc706816b01f5ccf33616ea,2,bt_conn_set_state,,,,284,,,,,,,,,,284,0,284,0
02-748bfed7a8806f0120fc8b1f678ac193,2,__isr_table_entry_z_irq_spurious_irq_706,,,,8,,,,,,,,,,8,0,8,0
02-74a034636f372c05adfd4691b588f214,2,security_changed,,,,64,,,,,,,,,,64,0,64,0
02-74ad22915a7842a60270d2d8739d22f2,2,sys_slist_prepend.lto_priv.0.lto_priv.0,,,,,,,,,,,,,,14,,,
02-74bd33279d631c4c3c68d9b6517baa93,2,sx_pk_fetch_capabilities.part.0,,,,88,,,,,,,,,,88,0,88,0
02-7516c1646b30076ae011fdd7fd400c16,2,psa_extend_key_usage_flags.lto_priv.0.lto_priv.0,,,,26,,,,,,,,,,26,0,,
02-75507fdd016d89630b05f73df959409b,2,sx_pk_release_req,,,,40,,,,,,,,,,40,0,40,0
02-755273a002f08dbb22eaf3ef20b73b73,2,__isr_table_entry__isr_wrapper_irq_198,,,,4,,,,,,,,,,,,4,0
02-755e6328d8bc35634917f6874894c40a,2,__isr_table_entry__isr_wrapper_irq_246,,,,4,,,,,,,,,,,,4,0
02-75cf48845931d27fe158ea464b53080d,2,bt_conn_ctx_release,,,,20,,,,,,,,,,20,0,20,0
02-7621ceb07e7bc5791ad91f35740d9c22,2,zms_add_gc_done_ate.lto_priv.0,,,,48,,,,,,,,,,48,0,48,0
02-7650bc8c38a36b7ea1b41566f2865db0,2,ll_event_support_slave,16,16,0.0,,,16,0.0,16,0.0,16,0.0,,,16,0.0,,
02-76f197ffe3e84e735f00a1c8dd400ee0,2,mitm_queue,,,,48,,,,,,,,,,48,0,48,0
02-7736057c32147420811ed38bea05b459,2,__device_dts_ord_64,20,,,,,,,,,,,,,,,,
02-7769fc189100508ac4aa1d4d5d93848e,2,gpio_nrfx_pin_configure.lto_priv.0,,,,636,,,,,,,,,,636,0,636,0
02-779f8a3a8c60f325a2171a2653d27f6e,2,zephyr,1126,1126,0.0,,,1126,0.0,1126,0.0,1126,0.0,1126,0.0,,,,
02-77b63af265832ea643fb2947fe40e5a1,2,__isr_table_entry__isr_wrapper_irq_196,,,,4,,,,,,,,,,,,4,0
02-77b9b1d79da704a171d6af3f4e843f7e,2,mbedtls_threading_psa_rngdata_mutex,,,,20,,,,,,,,,,20,0,20,0
02-77c28b9148545259e7f92c347eff7c9b,2,__isr_table_entry_z_irq_spurious_irq_603,,,,8,,,,,,,,,,8,0,8,0
02-77c38dde40ca786ac6796cfc62da6002,2,bt_gatt_attr_read_ccc,,,,46,,,,,,,,,,46,0,46,0
02-77f41158aa0b62c904087edda0b4caea,2,__isr_table_entry__isr_wrapper_irq_490,,,,4,,,,,,,,,,,,4,0
02-78415ce74866fd07a3364bc1c2a2db34,2,__isr_table_entry__isr_wrapper_irq_102,,,,4,,,,,,,,,,,,4,0
02-7859d73cf10b06acdb95735aa31ce1f8,2,__aeabi_memcpy,,26,,,,,,26,0,26,0,,,,,26,0
02-787155eb65f0d786c766aaa9e89e4af4,2,__isr_table_entry__isr_wrapper_irq_300,,,,4,,,,,,,,,,,,4,0
02-787224f3f1f39afb87275f95e1ac7887,2,__isr_table_entry_z_irq_spurious_irq_539,,,,8,,,,,,,,,,8,0,8,0
02-789743ed022521a600d1e79e24dbe152,2,m_lut.0,20,20,0.0,12,-40.0,20,0.0,20,0.0,20,0.0,12,-40.0,20,0.0,12,-40.0
02-789c3e92e7ea24633ab6284a039d6ffd,2,__isr_table_entry_z_irq_spurious_irq_761,,,,8,,,,,,,,,,8,0,8,0
02-78cd09f518a91c41f529bdf3860ef354,2,async_start,,,,92,,,,,,,,,,92,0,92,0
02-790458b368a7937ff69823ba46426e7c,2,__isr_table_entry__isr_wrapper_irq_216,,,,4,,,,,,,,,,,,4,0
02-79167ac84d200eda19ad4779e0ba429b,2,latch_auth_cb,,,,44,,,,,,,,,,44,0,44,0
02-791e2ad095d32711c47b904d1f70eae3,2,convert_to_id_on_match.lto_priv.1,,,,32,,,,,,,,,,32,0,32,0
02-7928e79d25a100a4722069a6a6ac1b0c,2,net_buf_fixed_alloc_att_pool,,,,12,,,,,,,,,,12,0,12,0
02-793dcdcf1d8de930fbecc2bb08e56149,2,__isr_table_entry_z_irq_spurious_irq_711,,,,8,,,,,,,,,,8,0,8,0
02-7963ec42ad390e51819182b44a8d0e04,2,bt_addr_le_eq.lto_priv.2.lto_priv.0,,,,,,,,,,,,,,,,16,
02-796cd4a29928db0d5b2aa6edff3f6658,2,__isr_table_entry_z_irq_spurious_irq_783,,,,8,,,,,,,,,,8,0,8,0
02-79a36aba895fe01134613c2e45a6b4d7,2,__devstate_dts_ord_130,,,,2,,,,,,,,,,2,0,2,0
02-79db999b40b1745a5b8615655b8ca5ba,2,do_store_id,,,,36,,,,,,,,,,36,0,36,0
02-79eda979854e9e7c1840e67644c27c08,2,puts,64,64,0.0,64,0.0,64,0.0,64,0.0,64,0.0,64,0.0,64,0.0,64,0.0
02-79fd66389ed9f4f9407ff0101603bbaf,2,__isr_table_entry_z_irq_spurious_irq_589,,,,8,,,,,,,,,,8,0,8,0
02-79fd94f6aa502d54bd5334df8e36e2f4,2,trigger_task_and_wait_for_event_or_error,,,,84,,,,,,,,,,84,0,84,0
02-7a4c8ab78ad956f54880de5f65ee9022,2,z_impl_k_msgq_peek.constprop.0,,,,52,,,,,,,,,,52,0,52,0
02-7a83a14aa1d12ccb76deb6003e9b5c54,2,cracen_mac_verify_setup,4,4,0.0,,,4,0.0,4,0.0,4,0.0,4,0.0,,,,
02-7aa3012c99367934dd5ba7b7b79998c5,2,__isr_table_entry_z_irq_spurious_irq_696,,,,8,,,,,,,,,,8,0,8,0
02-7afa03959a742cffdd522140a4b950ba,2,psa_key_algorithm_permits,,,,264,,,,,,,,,,264,0,264,0
02-7b08fd82c43c60c3cb739699843f7c7a,2,mpsl_lib_init_sys,,,,96,,,,,,,,,,96,0,96,0
02-7b92e6e31c0eaccf87d1c2f29e76b9af,2,__isr_table_entry_z_irq_spurious_irq_686,,,,8,,,,,,,,,,8,0,8,0
02-7bd4f8f69ef20866551538c6ec74a412,2,free_list_remove,,,,46,,,,,,,,,,46,0,46,0
02-7bd91cee7cd5ef4e8c223dfd6c5bbab2,2,hids_obj.lto_priv.0,,,,556,,,,,,,,,,556,0,556,0
02-7c0f8e2b17cf5273a542451ddfa4a7c2,2,hci_encrypt_key_refresh_complete.lto_priv.0,,,,112,,,,,,,,,,112,0,112,0
02-7c2f804b15f317772f4729beb909565e,2,bt_hci_disconnect,,,,54,,,,,,,,,,54,0,54,0
02-7c44d8f22f3723a30a98241825e87e46,2,atomic_or.lto_priv.0.lto_priv.0,,,,,,,,,,,,,,22,,,
02-7c76b6a21abe1104b05df7cd6b76a709,2,__isr_table_entry_z_irq_spurious_irq_702,,,,8,,,,,,,,,,8,0,8,0
02-7cb72a3a1351ecb786fb7a75b0d03c31,2,__isr_table_entry__isr_wrapper_irq_74,,,,4,,,,,,,,,,,,4,0
02-7cce592f66e8b60406e2273344d6a3f8,2,__isr_table_entry_z_irq_spurious_irq_573,,,,8,,,,,,,,,,8,0,8,0
02-7cf20fe4bdc488efd21aa5b79cbd21ec,2,__isr_table_entry_z_irq_spurious_irq_682,,,,8,,,,,,,,,,8,0,8,0
02-7cfdb66d8fc5b02fa693eeb94f56f304,2,sc_ccc,,,,36,,,,,,,,,,36,0,36,0
02-7d174eb1aecc02d60c0edcbd4d9ee5e0,2,hci_cmd_status,,,,48,,,,,,,,,,48,0,48,0
02-7d1e63f38687fa2eedbf2554c317b708,2,shift_key,,,,1,,,,,,,,,,1,0,1,0
02-7d305b30e7b52623eab7a01a73c5d694,2,__isr_table_entry__isr_wrapper_irq_472,,,,4,,,,,,,,,,,,4,0
02-7d7ace086baa1b3b3dc8d743b6817fb0,2,bt_att_recv,,,,136,,,,,,,,,,136,0,136,0
02-7ddee017846abf1b943abc2afe1f6dfb,2,__isr_table_entry_z_irq_spurious_irq_606,,,,8,,,,,,,,,,8,0,8,0
02-7de5b89c6f5ecd440a55331e583a2e1c,2,psa_generate_random,,,,30,,,,,,,,,,30,0,30,0
02-7dfd0916e87aaa90a45bf1ec3391e970,2,subsys,44785,45007,0.5,,,45007,0.5,44785,0.0,45737,2.13,45745,2.14,,,,
02-7e09f281a4c530ee8a481c4332346144,2,__isr_table_entry_z_irq_spurious_irq_679,,,,8,,,,,,,,,,8,0,8,0
02-7e4e896c0c1400a27572017cd30ea4ae,2,mpsl_device_check_if_hardware_is_nrf52832,4,4,0.0,4,0.0,4,0.0,4,0.0,4,0.0,4,0.0,4,0.0,4,0.0
02-7e9609d03d470cd20d31f39e3131f87f,2,__isr_table_entry__isr_wrapper_irq_484,,,,4,,,,,,,,,,,,4,0
02-7e9988354758637d81c26c8d7cfffedb,2,z_sched_wake.constprop.0,,,,68,,,,,,,,,,68,0,68,0
02-7ea5cbd25f067789974994faffb6773a,2,__pinctrl_state_pins_0__device_dts_ord_97,,,,12,,,,,,,,,,12,0,12,0
02-7eab156de3d11ee5f8d19d35a36a8890,2,sys_clock_timeout_handler,,,,460,,,,,,,,,,460,0,460,0
02-7eaf8dfe0ea9b51bda0d8097ff3fbf5e,2,bt_addr_le_is_bonded,,,,18,,,,,,,,,,18,0,18,0
02-7ec1c460add9c6167980f43b7f4a0260,2,spim_abort,,,,44,,,,,,,,,,44,0,44,0
02-7ec96d6b568a019e13895f5b970dea6b,2,net_buf_fixed_discardable_pool,,,,4,,,,,,,,,,4,0,4,0
02-7f047c4114b92593ada81cb3b60fdee1,2,psa_extend_key_usage_flags.lto_priv.1.lto_priv.0,,,,,,,,,,,,,,,,26,
02-7f10ec116e7b7adaafa993505559ccf4,2,zms_compute_prev_addr.lto_priv.0,,,,92,,,,,,,,,,92,0,92,0
02-7f148e9ee880d2f2507084b037472349,2,net_buf_fixed_acl_tx_pool,,,,4,,,,,,,,,,4,0,4,0
02-7f3be97b56bcf87178483d8c8db334b6,2,att_timeout,,,,42,,,,,,,,,,42,0,42,0
